  306  51690    1    0.106140
  306  51690    2    0.038580
  306  51690    3    0.214982
  306  51690    5    0.149767
  306  51690    7    0.180185
  306  51690    8    0.090511
  306  51690    9    0.082406
  306  51690   10    0.037935
  306  51690   11    0.181000
  306  51690   12    0.107975
  306  51690   13    0.244486
  306  51690   14    0.256985
  306  51690   15    0.215486
  306  51690   16    0.282360
  306  51690   17    0.107695
  306  51690   19    0.106598
  306  51690   22    0.140854
  306  51690   23    0.135194
  306  51690   25    0.105936
  306  51690   26    0.082256
  306  51690   27    0.037218
  306  51690   28    0.122587
  306  51690   30    0.082455
  306  51690   31    0.105630
  306  51690   32    0.137156
  306  51690   33    0.460495
  306  51690   35    0.285612
  306  51690   36    0.039465
  306  51690   37    0.105758
  306  51690   38    0.137601
  306  51690   39    0.082057
  306  51690   40    0.106267
  306  51690   41    0.089156
  306  51690   42    0.225039
  306  51690   44    0.228881
  306  51690   45    0.025652
  306  51690   46    0.180429
  306  51690   49    0.244830
  306  51690   50    0.131306
  306  51690   51    0.162947
  306  51690   52    0.219046
  306  51690   53    0.089131
  306  51690   55    0.219383
  306  51690   56    0.048069
  306  51690   57    0.106573
  306  51690   58    0.219186
  306  51690   59    0.462043
  306  51690   60    0.387714
  306  51690   61    0.326356
  306  51690   62    0.107159
  306  51690   63    0.107541
  306  51690   65    0.107312
  306  51690   66    0.288279
  306  51690   67    0.081160
  306  51690   68    0.218597
  306  51690   69    0.105885
  306  51690   70    0.107185
  306  51690   71    0.137234
  306  51690   72    0.139909
  306  51690   73    0.029509
  306  51690   74    0.093025
  306  51690   75    0.135168
  306  51690   77    0.218569
  306  51690   78    0.057012
  306  51690   79    0.138440
  306  51690   80    0.140171
  306  51690   81    0.030007
  306  51690   82    0.014028
  306  51690   83    0.081160
  306  51690   84    0.081907
  306  51690   85    0.228853
  306  51690   86    0.056453
  306  51690   87    0.055942
  306  51690   88    0.056039
  306  51690   89    0.056209
  306  51690   90    0.132948
  306  51690   91    0.326447
  306  51690   92    0.133992
  306  51690   94    0.148365
  306  51690   95    0.163483
  306  51690   96    0.089231
  306  51690   97    0.055772
  306  51690   98    0.082331
  306  51690   99    0.131071
  306  51690  100    0.249424
  306  51690  101    0.137758
  306  51690  102    0.107032
  306  51690  103    0.106420
  306  51690  104    0.129484
  306  51690  105    0.106140
  306  51690  106    0.221237
  306  51690  108    0.107159
  306  51690  112    0.161796
  306  51690  113    0.006213
  306  51690  115    0.211212
  306  51690  116    0.123389
  306  51690  118    0.152073
  306  51690  119    0.122820
  306  51690  120    0.139305
  306  51690  121    0.121967
  306  51690  122    0.122044
  306  51690  123    0.116478
  306  51690  125    0.263194
  306  51690  126    0.054897
  306  51690  130    0.137392
  306  51690  131    0.122173
  306  51690  132    0.217279
  306  51690  136    0.150959
  306  51690  137    0.054970
  306  51690  140    0.055456
  306  51690  141    0.029935
  306  51690  142    0.137261
  306  51690  144    0.122975
  306  51690  145    0.136606
  306  51690  146    0.088955
  306  51690  148    0.056258
  306  51690  149    0.089131
  306  51690  150    0.137313
  306  51690  151    0.083927
  306  51690  152    0.147916
  306  51690  153    0.036120
  306  51690  154    0.402232
  306  51690  155    0.106394
  306  51690  156    0.136946
  306  51690  159    0.136973
  306  51690  160    0.103952
  306  51690  161    0.450174
  306  51690  162    0.212551
  306  51690  166    0.218316
  306  51690  167    0.257795
  306  51690  168    0.055577
  306  51690  179    0.104613
  306  51690  182    0.124890
  306  51690  183    0.136475
  306  51690  184    0.122665
  306  51690  185    0.134384
  306  51690  186    0.094385
  306  51690  190    0.123208
  306  51690  192    0.136999
  306  51690  194    0.093176
  306  51690  195    0.088454
  306  51690  196    0.093050
  306  51690  197    0.087878
  306  51690  198    0.093050
  306  51690  199    0.281593
  306  51690  200    0.220478
  306  51690  201    0.401845
  306  51690  202    0.035333
  306  51690  203    0.082720
  306  51690  204    0.402168
  306  51690  206    0.072433
  306  51690  207    0.401813
  306  51690  208    0.361507
  306  51690  209    0.082331
  306  51690  210    0.402749
  306  51690  212    0.132166
  306  51690  214    0.141484
  306  51690  215    0.397140
  306  51690  218    0.259186
  306  51690  219    0.133157
  306  51690  220    0.104460
  306  51690  221    0.123596
  306  51690  222    0.320718
  306  51690  223    0.439992
  306  51690  226    0.131697
  306  51690  227    0.108281
  306  51690  228    0.132426
  306  51690  230    0.131644
  306  51690  231    0.134096
  306  51690  232    0.440622
  306  51690  233    0.137077
  306  51690  234    0.108715
  306  51690  235    0.122380
  306  51690  237    0.030623
  306  51690  238    0.124242
  306  51690  240    0.137706
  306  51690  241    0.330546
  306  51690  242    0.121373
  306  51690  244    0.357469
  306  51690  247    0.073124
  306  51690  248    0.137523
  306  51690  249    0.080065
  306  51690  251    0.123596
  306  51690  252    0.104358
  306  51690  253    0.030078
  306  51690  255    0.402943
  306  51690  256    0.088203
  306  51690  257    0.123156
  306  51690  259    0.082605
  306  51690  262    0.083353
  306  51690  263    0.131905
  306  51690  264    0.030339
  306  51690  267    0.118459
  306  51690  268    0.320140
  306  51690  269    0.221040
  306  51690  270    0.136894
  306  51690  272    0.085375
  306  51690  273    0.086251
  306  51690  275    0.030339
  306  51690  276    0.184814
  306  51690  277    0.158324
  306  51690  278    0.030528
  306  51690  280    0.137182
  306  51690  281    0.130811
  306  51690  283    0.132322
  306  51690  284    0.104435
  306  51690  286    0.030339
  306  51690  287    0.030647
  306  51690  288    0.397365
  306  51690  289    0.319958
  306  51690  290    0.134123
  306  51690  291    0.137313
  306  51690  292    0.218456
  306  51690  293    0.073569
  306  51690  294    0.079394
  306  51690  295    0.048287
  306  51690  296    0.049808
  306  51690  298    0.072778
  306  51690  299    0.055626
  306  51690  300    0.073272
  306  51690  301    0.160406
  306  51690  304    0.127120
  306  51690  305    0.136606
  306  51690  306    0.335427
  306  51690  309    0.130967
  306  51690  310    0.073421
  306  51690  312    0.284192
  306  51690  313    0.221997
  306  51690  314    0.164957
  306  51690  315    0.079568
  306  51690  316    0.131462
  306  51690  317    0.285287
  306  51690  318    0.104536
  306  51690  319    0.135168
  306  51690  320    0.164206
  306  51690  321    0.113961
  306  51690  322    0.320170
  306  51690  323    0.115013
  306  51690  324    0.125875
  306  51690  325    0.110504
  306  51690  326    0.098626
  306  51690  327    0.101463
  306  51690  328    0.025983
  306  51690  329    0.143589
  306  51690  330    0.373536
  306  51690  332    0.124087
  306  51690  334    0.115219
  306  51690  335    0.150694
  306  51690  336    0.102199
  306  51690  337    0.170254
  306  51690  338    0.052568
  306  51690  339    0.161449
  306  51690  341    0.335334
  306  51690  342    0.085550
  306  51690  343    0.057231
  306  51690  344    0.114833
  306  51690  347    0.129198
  306  51690  348    0.135978
  306  51690  349    0.085226
  306  51690  350    0.295597
  306  51690  353    0.024189
  306  51690  354    0.332662
  306  51690  355    0.135141
  306  51690  356    0.084676
  306  51690  358    0.085051
  306  51690  359    0.084801
  306  51690  360    0.229476
  306  51690  361    0.113679
  306  51690  362    0.212495
  306  51690  363    0.152365
  306  51690  364    0.423017
  306  51690  366    0.123259
  306  51690  368    0.122277
  306  51690  369    0.190666
  306  51690  370    0.123647
  306  51690  371    0.123647
  306  51690  372    0.029959
  306  51690  373    0.029935
  306  51690  376    0.480403
  306  51690  377    0.329352
  306  51690  378    0.086851
  306  51690  379    0.324159
  306  51690  380    0.156112
  306  51690  381    0.051526
  306  51690  382    0.054047
  306  51690  383    0.055480
  306  51690  384    0.364332
  306  51690  385    0.055966
  306  51690  386    0.056209
  306  51690  387    0.056063
  306  51690  388    0.103037
  306  51690  390    0.057183
  306  51690  392    0.114551
  306  51690  393    0.129666
  306  51690  394    0.102402
  306  51690  395    0.104740
  306  51690  396    0.138361
  306  51690  397    0.105580
  306  51690  399    0.054775
  306  51690  401    0.133209
  306  51690  403    0.136501
  306  51690  404    0.030267
  306  51690  405    0.026337
  306  51690  406    0.124242
  306  51690  407    0.133653
  306  51690  408    0.030695
  306  51690  409    0.136554
  306  51690  410    0.030315
  306  51690  411    0.133052
  306  51690  412    0.087552
  306  51690  413    0.137208
  306  51690  414    0.150880
  306  51690  415    0.299152
  306  51690  416    0.205647
  306  51690  418    0.068563
  306  51690  419    0.131931
  306  51690  420    0.137863
  306  51690  421    0.055990
  306  51690  422    0.054484
  306  51690  423    0.151118
  306  51690  424    0.148074
  306  51690  425    0.086601
  306  51690  426    0.130160
  306  51690  427    0.136894
  306  51690  428    0.189899
  306  51690  429    0.055115
  306  51690  430    0.056136
  306  51690  431    0.056550
  306  51690  432    0.103519
  306  51690  434    0.087001
  306  51690  436    0.118330
  306  51690  438    0.103189
  306  51690  439    0.054775
  306  51690  440    0.102630
  306  51690  441    0.078524
  306  51690  442    0.081359
  306  51690  443    0.336626
  306  51690  445    0.399813
  306  51690  446    0.117712
  306  51690  449    0.144564
  306  51690  450    0.109047
  306  51690  451    0.030173
  306  51690  453    0.471465
  306  51690  454    0.071692
  306  51690  455    0.222869
  306  51690  456    0.127301
  306  51690  459    0.150376
  306  51690  461    0.095519
  306  51690  462    0.135847
  306  51690  463    0.095469
  306  51690  465    0.299601
  306  51690  466    0.374074
  306  51690  467    0.135717
  306  51690  468    0.136423
  306  51690  469    0.162787
  306  51690  470    0.130863
  306  51690  471    0.130785
  306  51690  472    0.131905
  306  51690  473    0.055188
  306  51690  474    0.056136
  306  51690  475    0.053999
  306  51690  476    0.079270
  306  51690  477    0.035571
  306  51690  479    0.088053
  306  51690  480    0.130681
  306  51690  481    0.130238
  306  51690  485    0.054751
  306  51690  486    0.052810
  306  51690  487    0.035762
  306  51690  488    0.034856
  306  51690  489    0.131123
  306  51690  490    0.121089
  306  51690  491    0.290031
  306  51690  492    0.136606
  306  51690  493    0.055772
  306  51690  494    0.099537
  306  51690  496    0.093982
  306  51690  498    0.130681
  306  51690  499    0.405109
  306  51690  501    0.446372
  306  51690  502    0.130394
  306  51690  503    0.055140
  306  51690  504    0.034404
  306  51690  505    0.005634
  306  51690  506    0.121967
  306  51690  507    0.157257
  306  51690  508    0.093100
  306  51690  509    0.026172
  306  51690  510    0.148550
  306  51690  511    0.031312
  306  51690  514    0.072186
  306  51690  516    0.474009
  306  51690  517    0.128418
  306  51690  520    0.035333
  306  51690  521    0.119773
  306  51690  522    0.068809
  306  51690  523    0.121140
  306  51690  526    0.126782
  306  51690  527    0.150641
  306  51690  528    0.108945
  306  51690  529    0.137889
  306  51690  530    0.114731
  306  51690  532    0.078251
  306  51690  533    0.078823
  306  51690  534    0.156352
  306  51690  535    0.034404
  306  51690  536    0.151065
  306  51690  537    0.124553
  306  51690  538    0.137077
  306  51690  540    0.175655
  306  51690  541    0.431594
  306  51690  542    0.125123
  306  51690  543    0.126238
  306  51690  544    0.453383
  306  51690  545    0.078425
  306  51690  546    0.079021
  306  51690  547    0.456465
  306  51690  548    0.155261
  306  51690  551    0.079792
  306  51690  552    0.119541
  306  51690  553    0.029201
  306  51690  554    0.118897
  306  51690  556    0.433013
  306  51690  557    0.078425
  306  51690  559    0.128626
  306  51690  560    0.052519
  306  51690  562    0.339893
  306  51690  563    0.070114
  306  51690  564    0.119567
  306  51690  565    0.114782
  306  51690  566    0.137627
  306  51690  567    0.093755
  306  51690  568    0.078996
  306  51690  569    0.030576
  306  51690  570    0.050727
  306  51690  571    0.119850
  306  51690  572    0.128366
  306  51690  573    0.119954
  306  51690  574    0.094183
  306  51690  575    0.115655
  306  51690  576    0.115861
  306  51690  577    0.132844
  306  51690  578    0.127743
  306  51690  579    0.501482
  306  51690  580    0.115681
  306  51690  581    0.030718
  306  51690  582    0.030149
  306  51690  583    0.279705
  306  51690  584    0.222362
  306  51690  585    0.030790
  306  51690  586    0.118716
  306  51690  587    0.078773
  306  51690  588    0.117584
  306  51690  589    0.035524
  306  51690  591    0.137234
  306  51690  592    0.034785
  306  51690  594    0.120908
  306  51690  596    0.128028
  306  51690  598    0.056623
  306  51690  599    0.026857
  306  51690  600    0.121889
  306  51690  602    0.078351
  306  51690  603    0.125019
  306  51690  605    0.125071
  306  51690  606    0.137627
  306  51690  607    0.118845
  306  51690  608    0.078301
  306  51690  610    0.126575
  306  51690  611    0.128392
  306  51690  612    0.030244
  306  51690  613    0.137706
  306  51690  614    0.128574
  306  51690  615    0.118768
  306  51690  617    0.136292
  306  51690  618    0.128912
  306  51690  619    0.126419
  306  51690  620    0.120598
  306  51690  621    0.136973
  306  51690  622    0.029817
  306  51690  623    0.029509
  306  51690  624    0.149900
  306  51690  625    0.105478
  306  51690  626    0.105707
  306  51690  627    0.140434
  306  51690  630    0.210403
  306  51690  631    0.137130
  306  51690  634    0.108409
  306  51690  635    0.108945
  306  51690  638    0.123803
  306  51690  640    0.056136
