# lam 1.00000
#  1.00000
3701.100 0.50569 1.00000
3701.960 0.49348 1.00000
3702.810 0.47927 1.00000
3703.660 0.45651 1.00000
3704.510 0.43118 1.00000
3705.370 0.40997 1.00000
3706.220 0.40110 1.00000
3707.070 0.39514 1.00000
3707.930 0.39395 1.00000
3708.780 0.40382 1.00000
3709.640 0.41580 1.00000
3710.490 0.43156 1.00000
3711.350 0.45465 1.00000
3712.200 0.47337 1.00000
3713.050 0.49559 1.00000
3713.910 0.50932 1.00000
3714.770 0.51647 1.00000
3715.620 0.51635 1.00000
3716.480 0.50485 1.00000
3717.330 0.48965 1.00000
3718.190 0.46019 1.00000
3719.040 0.43170 1.00000
3719.900 0.40926 1.00000
3720.760 0.38557 1.00000
3721.610 0.37877 1.00000
3722.470 0.39381 1.00000
3723.330 0.43215 1.00000
3724.190 0.48367 1.00000
3725.040 0.54295 1.00000
3725.900 0.59251 1.00000
3726.760 0.61247 1.00000
3727.620 0.62954 1.00000
3728.480 0.63246 1.00000
3729.330 0.60238 1.00000
3730.190 0.54947 1.00000
3731.050 0.49534 1.00000
3731.910 0.45569 1.00000
3732.770 0.41128 1.00000
3733.630 0.36895 1.00000
3734.490 0.33918 1.00000
3735.350 0.31743 1.00000
3736.210 0.31642 1.00000
3737.070 0.32302 1.00000
3737.930 0.34117 1.00000
3738.790 0.37146 1.00000
3739.650 0.39952 1.00000
3740.510 0.41821 1.00000
3741.380 0.42845 1.00000
3742.240 0.43062 1.00000
3743.100 0.41893 1.00000
3743.960 0.40296 1.00000
3744.820 0.38411 1.00000
3745.690 0.36503 1.00000
3746.550 0.34731 1.00000
3747.410 0.33339 1.00000
3748.270 0.32761 1.00000
3749.140 0.32495 1.00000
3750.000 0.33064 1.00000
3750.860 0.34512 1.00000
3751.730 0.37701 1.00000
3752.590 0.40774 1.00000
3753.460 0.43866 1.00000
3754.320 0.46219 1.00000
3755.190 0.47346 1.00000
3756.050 0.48086 1.00000
3756.910 0.46991 1.00000
3757.780 0.45366 1.00000
3758.650 0.43297 1.00000
3759.510 0.42414 1.00000
3760.380 0.42712 1.00000
3761.240 0.42858 1.00000
3762.110 0.43238 1.00000
3762.980 0.43388 1.00000
3763.840 0.44006 1.00000
3764.710 0.44116 1.00000
3765.580 0.43669 1.00000
3766.440 0.43513 1.00000
3767.310 0.43308 1.00000
3768.180 0.43250 1.00000
3769.050 0.43352 1.00000
3769.910 0.43811 1.00000
3770.780 0.45220 1.00000
3771.650 0.46193 1.00000
3772.520 0.47167 1.00000
3773.390 0.48425 1.00000
3774.260 0.49800 1.00000
3775.130 0.50517 1.00000
3775.990 0.51128 1.00000
3776.860 0.52218 1.00000
3777.730 0.53127 1.00000
3778.600 0.53839 1.00000
3779.470 0.54772 1.00000
3780.340 0.55906 1.00000
3781.210 0.56649 1.00000
3782.090 0.57209 1.00000
3782.960 0.57583 1.00000
3783.830 0.56899 1.00000
3784.700 0.55637 1.00000
3785.570 0.53978 1.00000
3786.440 0.52306 1.00000
3787.310 0.50065 1.00000
3788.190 0.48228 1.00000
3789.060 0.46764 1.00000
3789.930 0.45986 1.00000
3790.800 0.45907 1.00000
3791.680 0.45597 1.00000
3792.550 0.45474 1.00000
3793.420 0.44308 1.00000
3794.300 0.43099 1.00000
3795.170 0.41619 1.00000
3796.050 0.40523 1.00000
3796.920 0.39665 1.00000
3797.790 0.38946 1.00000
3798.670 0.38643 1.00000
3799.540 0.39473 1.00000
3800.420 0.41096 1.00000
3801.290 0.43835 1.00000
3802.170 0.46371 1.00000
3803.040 0.48185 1.00000
3803.920 0.50089 1.00000
3804.800 0.50852 1.00000
3805.670 0.51286 1.00000
3806.550 0.50931 1.00000
3807.420 0.50575 1.00000
3808.300 0.50835 1.00000
3809.180 0.51541 1.00000
3810.060 0.52259 1.00000
3810.930 0.52315 1.00000
3811.810 0.51885 1.00000
3812.690 0.50294 1.00000
3813.570 0.48298 1.00000
3814.440 0.46353 1.00000
3815.320 0.44824 1.00000
3816.200 0.43510 1.00000
3817.080 0.42799 1.00000
3817.960 0.42915 1.00000
3818.840 0.42171 1.00000
3819.720 0.41192 1.00000
3820.600 0.40281 1.00000
3821.480 0.39696 1.00000
3822.360 0.39598 1.00000
3823.240 0.39220 1.00000
3824.120 0.38353 1.00000
3825.000 0.37105 1.00000
3825.880 0.36087 1.00000
3826.760 0.35173 1.00000
3827.640 0.34272 1.00000
3828.520 0.34081 1.00000
3829.410 0.33866 1.00000
3830.290 0.33562 1.00000
3831.170 0.32868 1.00000
3832.050 0.32163 1.00000
3832.930 0.31124 1.00000
3833.820 0.30320 1.00000
3834.700 0.30108 1.00000
3835.580 0.30048 1.00000
3836.470 0.30139 1.00000
3837.350 0.30731 1.00000
3838.230 0.30810 1.00000
3839.120 0.31282 1.00000
3840.000 0.32390 1.00000
3840.890 0.34035 1.00000
3841.770 0.36409 1.00000
3842.650 0.38452 1.00000
3843.540 0.40871 1.00000
3844.420 0.42667 1.00000
3845.310 0.43740 1.00000
3846.200 0.44574 1.00000
3847.080 0.45220 1.00000
3847.970 0.45442 1.00000
3848.850 0.45557 1.00000
3849.740 0.45143 1.00000
3850.630 0.45024 1.00000
3851.510 0.45367 1.00000
3852.400 0.45479 1.00000
3853.290 0.45426 1.00000
3854.170 0.45091 1.00000
3855.060 0.44327 1.00000
3855.950 0.43753 1.00000
3856.840 0.42894 1.00000
3857.730 0.41890 1.00000
3858.610 0.41419 1.00000
3859.500 0.40787 1.00000
3860.390 0.40637 1.00000
3861.280 0.41895 1.00000
3862.170 0.43678 1.00000
3863.060 0.45441 1.00000
3863.950 0.47137 1.00000
3864.840 0.47694 1.00000
3865.730 0.48397 1.00000
3866.620 0.49057 1.00000
3867.510 0.49259 1.00000
3868.400 0.49230 1.00000
3869.290 0.48428 1.00000
3870.180 0.47036 1.00000
3871.070 0.45659 1.00000
3871.960 0.44555 1.00000
3872.860 0.43903 1.00000
3873.750 0.44132 1.00000
3874.640 0.45212 1.00000
3875.530 0.46063 1.00000
3876.420 0.46240 1.00000
3877.320 0.46036 1.00000
3878.210 0.44773 1.00000
3879.100 0.43813 1.00000
3880.000 0.43445 1.00000
3880.890 0.43282 1.00000
3881.780 0.43052 1.00000
3882.680 0.43347 1.00000
3883.570 0.43468 1.00000
3884.470 0.43125 1.00000
3885.360 0.42659 1.00000
3886.260 0.42028 1.00000
3887.150 0.41753 1.00000
3888.050 0.41623 1.00000
3888.940 0.42213 1.00000
3889.840 0.42891 1.00000
3890.730 0.44640 1.00000
3891.630 0.47191 1.00000
3892.520 0.49386 1.00000
3893.420 0.50859 1.00000
3894.320 0.51714 1.00000
3895.210 0.52301 1.00000
3896.110 0.52818 1.00000
3897.010 0.53576 1.00000
3897.910 0.53811 1.00000
3898.800 0.53718 1.00000
